player_id,team_id,league_id,position,role,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,second_nation_id,weight,height,retired,free_agent,last_league_id,last_team_id,organization_id,last_organization_id,language_ids0,language_ids1,uniform_number,experience,person_type,bats,throws,personality_greed,personality_loyalty,personality_play_for_winner,personality_work_ethic,personality_intelligence,personality_leader,historical_id,historical_team_id,best_contract_offer_id,injury_is_injured,injury_dtd_injury,injury_career_ending,injury_dl_left,injury_dl_playoff_round,injury_left,dtd_injury_effect,injury_id,prone_overall,prone_leg,prone_back,prone_arm,fatigue_pitches0,fatigue_pitches1,fatigue_pitches2,fatigue_pitches3,fatigue_pitches4,fatigue_pitches5,fatigue_points,fatigue_played_today,running_ratings_speed,running_ratings_stealing,running_ratings_baserunning,college,draft_year,draft_round,draft_supplemental,draft_pick,draft_overall_pick,draft_eligible,hidden,draft_league_id,draft_team_id,turned_coach,hall_of_fame,rust,inducted,strategy_override_team,strategy_stealing,strategy_running,strategy_bunt_for_hit,strategy_sac_bunt,strategy_hit_run,strategy_hook_start,strategy_hook_relief,strategy_pitch_count,strategy_pitch_around,strategy_no_pinch_if_rested,strategy_never_pinch_hit,strategy_defensive_sub,strategy_dtd_sit_min,strategy_dtd_allow_ph,local_pop,national_pop,draft_protected,morale,morale_player_performance,morale_team_performance,morale_team_transactions,expectation,morale_player_role
237,0,0,3,0,"Shooty","McLish","",30,"2000-2-3",52587,206,0,215,187,1,1,100,1,0,1,0,-1,45,13,0,3,2,110,99,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,0,0,0,0,0,0,70,70,70,1,0,0,0,0,0,0,0,100,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,0,0,0,0,8,0
238,0,0,3,0,"Shahid","Afridi","",50,"1980-3-1",38307,143,0,170,181,1,1,100,2,0,2,37,-1,19,4,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,60,1,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
239,10,100,5,0,"Min-joon","Do","",32,"1997-8-20",67203,177,0,225,168,0,0,100,26,10,26,3,-1,17,13,0,2,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,52,4,16,138,0,0,0,0,0,0,0,0,82,30,82,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,100,0,470,0,8,0
240,0,0,4,0,"Alex","Sincario","",31,"1998-9-15",84104,36,0,189,187,1,1,101,16,0,16,32,-1,71,6,0,2,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,69,177,4,28,0,0,0,0,0,0,0,0,70,60,70,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,0,0,0,6,0
241,0,0,4,0,"Clint","Eastwood","",54,"1976-7-4",75712,206,0,190,182,1,1,100,1,0,1,1,-1,74,2,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,60,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
242,0,0,4,0,"Sigurd","Bjarnason","",30,"2000-2-24",67002,89,0,143,168,1,1,100,10,0,10,7,-1,20,1,0,2,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,86,35,89,135,0,0,0,0,0,0,0,0,100,64,70,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
243,0,0,4,0,"King","Cuddles II","",32,"1998-7-4",10948,206,0,175,182,1,1,100,9,0,9,0,-1,4,4,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,50,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
244,24,100,4,0,"Johnny","Runakiwi","",35,"1995-2-1",85490,202,0,187,180,0,0,100,11,24,11,0,-1,8,13,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,97,55,62,174,0,0,0,0,0,0,0,0,60,40,60,1,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,100,70,240,0,8,0
245,0,0,6,0,"Bobby","Shmurda","",36,"1994-8-4",50031,206,0,185,178,1,1,100,2,0,2,0,-1,13,10,0,3,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,60,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,1,0,100,0,0,0,6,0
246,9,100,2,0,"Julian","O'Sullivan","",31,"1998-11-11",19826,153,0,185,192,0,0,100,2,9,2,18,-1,12,13,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,42,89,23,63,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,100,0,-180,0,8,0
247,1,100,3,0,"Austin","Dye","",35,"1995-1-28",56459,206,0,210,195,0,0,100,10,1,10,0,-1,24,12,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,0,-195,0,2,0
248,0,0,3,0,"Clark","Canuck","",43,"1987-3-14",71733,36,0,210,184,1,1,100,3,0,3,39,32,99,4,0,2,2,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,60,1,0,0,0,0,0,0,0,100,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
249,0,0,3,0,"Seth","Graves","",39,"1991-5-28",51547,206,0,190,190,1,1,101,18,0,18,0,-1,1,4,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,50,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,100,0,0,0,6,0
250,0,0,5,0,"Dave","Cope","",33,"1997-4-14",42078,206,0,210,192,1,1,101,18,0,18,1,-1,21,6,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0,0,0,0,70,50,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,1,0,100,0,0,0,6,0
251,0,0,4,0,"Nolan","Anderson","",33,"1997-6-5",81480,206,0,210,195,1,1,100,2,0,2,1,-1,29,1,0,2,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,2,1,3,4,0,0,0,0,0,0,0,0,70,60,70,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
252,0,0,5,0,"Ty","Justice","",32,"1997-9-12",22795,36,0,210,190,1,1,101,16,0,16,32,-1,66,6,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,3,0,100,0,0,0,6,0
253,0,0,5,0,"Al","Capone","Scarface",32,"1998-2-1",12985,206,0,202,189,1,1,101,18,0,18,0,-1,44,4,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1,50,30,60,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,0,0,0,0,9,0
254,0,0,5,0,"Pablo","Sanchez","",32,"1997-8-18",13209,124,0,170,168,1,1,100,2,0,2,1,-1,26,6,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,80,90,81,69,0,0,0,0,0,0,0,0,70,50,50,0,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,1,0,0,0,0,0,6,0
255,0,0,4,0,"Connor","MacDonald","",32,"1997-12-22",90597,36,0,185,188,1,1,100,26,0,26,32,-1,93,13,0,3,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,71,45,88,80,0,0,0,0,0,0,0,0,50,30,50,1,0,0,0,0,0,0,0,100,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,0,0,0,0,8,0
256,0,0,7,0,"Hunter","Tuzero","",35,"1995-3-4",69999,206,0,180,200,1,1,100,9,0,9,39,-1,21,4,0,2,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,60,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
257,0,0,9,0,"Justin","Thompson","",34,"1996-5-31",4704,206,0,205,187,1,1,100,9,0,9,0,-1,32,3,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,70,1,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
258,9,100,7,0,"Sophia","Bennett","",33,"1997-3-14",22795,36,0,195,190,0,0,100,24,9,24,39,-1,14,13,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,66,114,81,5,0,0,0,0,0,0,0,0,50,30,50,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,100,70,-180,0,8,0
259,0,0,9,0,"Trent","Vain","",34,"1996-2-5",3865,206,0,200,190,1,1,101,18,0,18,0,-1,33,6,0,2,2,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,59,82,13,84,0,0,0,0,0,0,0,0,70,50,50,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,0,0,100,0,0,0,6,0
260,0,0,9,0,"Arbin","Asipi","",31,"1999-3-31",85411,206,0,190,180,1,1,100,11,0,11,0,-1,7,6,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,4,5,3,5,0,0,0,0,0,0,0,0,50,30,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,5,1,0,0,0,0,0,6,0
261,0,0,8,0,"Pedro","Cerrano","",61,"1969-4-20",32267,49,0,225,195,1,1,100,3,0,3,1,-1,15,3,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,60,1,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
262,0,0,9,0,"Dirty","Dongs","",37,"1992-12-7",80680,36,0,225,200,1,1,101,16,0,16,32,-1,28,6,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,57,68,75,28,0,0,0,0,0,0,0,0,50,30,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,1,0,100,0,0,0,2,0
263,0,0,8,0,"Henry","Lyme","",32,"1997-11-2",32457,206,0,180,183,1,1,100,10,0,10,39,0,10,4,0,2,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,70,50,60,0,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
264,0,0,8,0,"Steven","O'Sullivan","",33,"1997-1-2",19826,153,0,165,179,1,1,100,2,0,2,20,18,90,11,0,2,2,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,1,0,0,0,0,0,2,0
265,0,0,8,0,"Sami","Steen","",29,"2001-1-13",54298,206,0,200,192,1,1,100,9,0,9,0,-1,18,3,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,0,0,0,6,0
266,0,0,8,0,"Matthew","Valentine","The Black Hole",32,"1997-11-29",50536,206,0,165,190,1,1,100,3,0,3,0,-1,84,12,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,4,5,4,4,0,0,0,0,0,0,0,0,70,70,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,5,1,0,0,0,0,0,6,0
267,0,0,8,0,"Frederick","Holland","",32,"1997-8-13",55288,206,0,140,175,1,1,101,18,0,18,39,0,43,6,0,3,2,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,45,69,22,44,0,0,0,0,0,0,0,0,50,30,60,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
268,24,100,8,0,"Kevin","Biggio","",32,"1997-9-8",32688,206,0,205,187,0,0,100,1,24,1,39,-1,15,13,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,45,11,76,48,0,0,0,0,0,0,0,0,80,70,80,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,100,70,240,0,8,0
269,0,0,7,0,"Nathaniel","Zhou","Nightmare",31,"1998-9-18",20170,206,0,208,180,1,1,101,16,0,16,0,-1,70,6,0,3,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,38,14,19,81,0,0,0,0,0,0,0,0,40,20,30,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,0,0,0,2,0
270,26,100,7,0,"Vick","Thunder","",33,"1997-3-31",6650,206,0,225,200,0,0,100,9,26,9,0,-1,10,13,0,3,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,53,32,83,44,0,0,0,0,0,0,0,0,50,30,50,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,6,0,100,0,-435,0,8,0
271,0,0,7,0,"Robert","Phelps","",33,"1997-6-23",84104,36,0,215,194,1,1,100,25,0,25,32,-1,52,11,0,3,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,70,1,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,3,3,0,100,0,0,0,2,0
272,0,0,7,0,"Cuauhtemoc","Rodriguez","",34,"1996-3-11",56489,124,0,212,187,1,1,100,0,0,0,1,-1,5,0,0,2,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,66,38,80,80,0,0,0,0,0,0,0,0,140,120,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
273,2,100,2,12,"Toshihiro","Ishikawa","",41,"1989-7-23",53887,98,0,175,177,0,0,100,24,2,24,2,-1,63,13,0,1,1,110,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,60,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,4,0,100,0,180,0,6,0
274,0,0,2,0,"Dustin","Evans","",36,"1994-2-12",81815,206,0,225,189,1,1,100,25,0,25,0,-1,25,6,0,1,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,50,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,0,0,0,6,0
275,9,100,2,0,"Laddy","McBantershire","Cheeky",32,"1998-6-9",17164,61,0,200,192,0,0,100,3,9,3,20,-1,18,13,0,1,2,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,3,3,0,100,0,-180,0,2,0
276,0,0,2,0,"Keygan","Hankins","",33,"1997-6-19",19615,36,0,185,184,1,1,100,3,0,3,32,-1,13,3,0,3,1,100,100,100,100,100,100,"","",0,0,0,0,0,0,0,0,0,46,63,71,5,0,0,0,0,0,0,0,0,70,50,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,0,0,0,0,2,0
277,17,101,2,0,"David","-Bautista-","",27,"2002-11-10",70730,49,0,179,179,0,0,101,0,17,0,1,-1,15,9,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,4,5,2,5,0,0,0,0,0,0,0,0,70,50,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
278,17,101,2,0,"Adrian","-Ulloa-","",28,"2001-12-15",62941,206,0,184,177,0,0,101,0,17,0,1,0,11,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,49,44,44,60,0,0,0,0,0,0,0,0,70,60,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
279,17,101,3,0,"Sam","-Kahn-","",27,"2002-10-27",23176,206,0,189,182,0,0,101,0,17,0,0,-1,14,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,50,30,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
280,18,101,4,0,"Hugh ","Belongwithme","",14,"2015-8-16",53046,56,0,225,194,0,0,101,18,18,18,1,-1,13,7,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-65,0,1,0
281,0,0,7,0,"Fred","-Jones-","",29,"2001-4-24",82384,206,0,205,192,1,1,101,17,0,17,0,-1,3,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
282,0,0,3,0,"Bonnie-Anne","-Clyde-","",26,"2003-10-27",23176,206,0,125,205,1,1,0,0,0,0,0,-1,14,3,0,3,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,140,90,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
283,17,101,7,0,"Jared","-Baker-","",29,"2001-1-27",66666,206,0,210,191,0,0,101,0,17,0,0,-1,29,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,47,65,27,50,0,0,0,0,0,0,0,0,100,100,90,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
284,19,101,2,0,"D.J.","-Smith-","",28,"2001-12-15",62941,206,0,184,177,0,0,0,0,19,0,1,-1,24,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,49,44,44,60,0,0,0,0,0,0,0,0,70,60,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
285,17,101,9,0,"Mike","-Rolbiecki-","",28,"2002-7-27",29478,206,49,191,186,0,0,101,0,17,0,0,-1,46,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,90,82,47,143,0,0,0,0,0,0,0,0,70,50,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
286,0,0,8,0,"Norville ","-Rodgers-","",27,"2002-8-19",70370,206,0,182,187,1,1,101,17,0,17,39,-1,18,7,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,90,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
287,0,0,5,0,"George ","-Jetson-","",29,"2001-5-20",63361,206,0,182,178,1,1,101,17,0,17,0,-1,18,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
288,0,0,4,0,"Darude","-Sandstorm-","",28,"2001-8-16",53046,74,0,183,184,1,1,101,17,0,17,1,-1,16,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
289,17,101,4,0,"Jerry ","-Mouse-","",28,"2002-1-20",14600,206,0,188,188,0,0,101,0,17,0,0,-1,6,9,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,32,2,58,37,0,0,0,0,0,0,0,0,70,60,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
290,18,101,2,0,"Blain ","K'Spais","",27,"2002-11-10",70730,49,0,230,192,0,0,101,19,18,19,1,-1,9,9,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,4,5,2,5,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-65,0,1,0
291,19,101,5,0,"Jerry","-Catloaf-","",28,"2002-1-20",14600,206,0,188,188,0,0,0,0,19,0,0,-1,24,9,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,32,2,58,37,0,0,0,0,0,0,0,0,70,60,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
292,19,101,7,0,"James","-Valentin-","",29,"2001-1-27",66666,206,0,210,191,0,0,0,0,19,0,0,-1,24,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,47,65,27,50,0,0,0,0,0,0,0,0,100,100,90,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
293,0,0,8,0,"Napoleon ","-Dynamite-","",27,"2002-8-19",70370,206,0,182,187,1,1,101,19,0,19,39,-1,24,7,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,90,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
294,0,0,7,0,"Pinchy","-Boi-","",29,"2001-4-24",82384,206,0,225,170,1,1,101,19,0,19,0,-1,3,4,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,66,75,84,41,0,0,0,0,0,0,0,0,70,60,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
295,19,101,9,0,"Jake","-Kapser-","",28,"2002-7-27",29478,206,49,191,186,0,0,0,0,19,0,0,-1,24,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,90,82,47,143,0,0,0,0,0,0,0,0,70,50,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
296,19,101,1,11,"Steve","-Buscemi-","Dirty",28,"2002-4-20",38456,206,0,165,175,0,0,0,0,19,0,0,-1,24,9,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,59,39,54,85,0,0,0,0,0,0,0,0,35,4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
297,19,101,1,11,"Clint","-Barton-","",29,"2001-2-2",71432,56,0,190,188,0,0,0,0,19,0,1,-1,40,9,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,93,48,127,106,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
298,19,101,1,12,"Ranto","Mune","",18,"2011-9-16",69999,206,0,193,188,0,0,101,19,19,19,0,-1,13,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,80,30,0,9,0
299,0,0,1,12,"Moe","-Lester-","",28,"2001-9-1",86041,206,0,181,185,1,1,101,19,0,19,0,-1,2,6,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,5,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
